id,text,label,severity,obd_code,language
322,Front End Noise on Acceleration sout f el qdam ki tet7arrak clic f el qdam صوت في المقدمة عند التحريك نقر أمامي bruit avant à l'accélération clic avant Front End Noise on Acceleration C0200,suspension,متوسط,C0200,mixed_ar_fr_dz
323,Front End Noise on Acceleration sout f el qdam ki tet7arrak clic f el qdam صوت في المقدمة عند التحريك نقر أمامي bruit avant à l'accélération clic avant Front End Noise on Acceleration C0200,suspension,متوسط,C0200,mixed_ar_fr_dz
324,Front End Noise on Acceleration sout f el qdam ki tet7arrak clic f el qdam صوت في المقدمة عند التحريك نقر أمامي bruit avant à l'accélération clic avant Front End Noise on Acceleration C0200,suspension,متوسط,C0200,mixed_ar_fr_dz
325,Front End Noise on Acceleration sout f el qdam ki tet7arrak clic f el qdam صوت في المقدمة عند التحريك نقر أمامي bruit avant à l'accélération clic avant Front End Noise on Acceleration C0200,suspension,متوسط,C0200,mixed_ar_fr_dz
326,Car Jerks When Changing Gear tomobile ttrja3 ki tbeddel tros 7arka 3and tabdil vitesse السيارة ترتجف عند تغيير السرعة حركة عند تبديل الترس à-coups au changement de vitesse choc en changeant Car Jerks When Changing Gear P0730,transmission,متوسط,P0730,mixed_ar_fr_dz
327,Car Jerks When Changing Gear tomobile ttrja3 ki tbeddel tros 7arka 3and tabdil vitesse السيارة ترتجف عند تغيير السرعة حركة عند تبديل الترس à-coups au changement de vitesse choc en changeant Car Jerks When Changing Gear P0730,transmission,متوسط,P0730,mixed_ar_fr_dz
328,Car Jerks When Changing Gear tomobile ttrja3 ki tbeddel tros 7arka 3and tabdil vitesse السيارة ترتجف عند تغيير السرعة حركة عند تبديل الترس à-coups au changement de vitesse choc en changeant Car Jerks When Changing Gear P0730,transmission,متوسط,P0730,mixed_ar_fr_dz
329,Car Jerks When Changing Gear tomobile ttrja3 ki tbeddel tros 7arka 3and tabdil vitesse السيارة ترتجف عند تغيير السرعة حركة عند تبديل الترس à-coups au changement de vitesse choc en changeant Car Jerks When Changing Gear P0730,transmission,متوسط,P0730,mixed_ar_fr_dz
330,Car Jerks When Changing Gear tomobile ttrja3 ki tbeddel tros 7arka 3and tabdil vitesse السيارة ترتجف عند تغيير السرعة حركة عند تبديل الترس à-coups au changement de vitesse choc en changeant Car Jerks When Changing Gear P0730,transmission,متوسط,P0730,mixed_ar_fr_dz
331,Car Jerks When Changing Gear tomobile ttrja3 ki tbeddel tros 7arka 3and tabdil vitesse السيارة ترتجف عند تغيير السرعة حركة عند تبديل الترس à-coups au changement de vitesse choc en changeant Car Jerks When Changing Gear P0730,transmission,متوسط,P0730,mixed_ar_fr_dz
332,Car Jerks When Changing Gear tomobile ttrja3 ki tbeddel tros 7arka 3and tabdil vitesse السيارة ترتجف عند تغيير السرعة حركة عند تبديل الترس à-coups au changement de vitesse choc en changeant Car Jerks When Changing Gear P0730,transmission,متوسط,P0730,mixed_ar_fr_dz
333,Car Jerks When Changing Gear tomobile ttrja3 ki tbeddel tros 7arka 3and tabdil vitesse السيارة ترتجف عند تغيير السرعة حركة عند تبديل الترس à-coups au changement de vitesse choc en changeant Car Jerks When Changing Gear P0730,transmission,متوسط,P0730,mixed_ar_fr_dz
334,Car Jerks When Changing Gear tomobile ttrja3 ki tbeddel tros 7arka 3and tabdil vitesse السيارة ترتجف عند تغيير السرعة حركة عند تبديل الترس à-coups au changement de vitesse choc en changeant Car Jerks When Changing Gear P0730,transmission,متوسط,P0730,mixed_ar_fr_dz
335,Car Jerks When Changing Gear tomobile ttrja3 ki tbeddel tros 7arka 3and tabdil vitesse السيارة ترتجف عند تغيير السرعة حركة عند تبديل الترس à-coups au changement de vitesse choc en changeant Car Jerks When Changing Gear P0730,transmission,متوسط,P0730,mixed_ar_fr_dz
336,Car Jerks When Changing Gear tomobile ttrja3 ki tbeddel tros 7arka 3and tabdil vitesse السيارة ترتجف عند تغيير السرعة حركة عند تبديل الترس à-coups au changement de vitesse choc en changeant Car Jerks When Changing Gear P0730,transmission,متوسط,P0730,mixed_ar_fr_dz
337,Car Jerks When Changing Gear tomobile ttrja3 ki tbeddel tros 7arka 3and tabdil vitesse السيارة ترتجف عند تغيير السرعة حركة عند تبديل الترس à-coups au changement de vitesse choc en changeant Car Jerks When Changing Gear P0730,transmission,متوسط,P0730,mixed_ar_fr_dz
338,Car Jerks When Changing Gear tomobile ttrja3 ki tbeddel tros 7arka 3and tabdil vitesse السيارة ترتجف عند تغيير السرعة حركة عند تبديل الترس à-coups au changement de vitesse choc en changeant Car Jerks When Changing Gear P0730,transmission,متوسط,P0730,mixed_ar_fr_dz
339,Car Jerks When Changing Gear tomobile ttrja3 ki tbeddel tros 7arka 3and tabdil vitesse السيارة ترتجف عند تغيير السرعة حركة عند تبديل الترس à-coups au changement de vitesse choc en changeant Car Jerks When Changing Gear P0730,transmission,متوسط,P0730,mixed_ar_fr_dz
340,Car Jerks When Changing Gear tomobile ttrja3 ki tbeddel tros 7arka 3and tabdil vitesse السيارة ترتجف عند تغيير السرعة حركة عند تبديل الترس à-coups au changement de vitesse choc en changeant Car Jerks When Changing Gear P0730,transmission,متوسط,P0730,mixed_ar_fr_dz
341,Car Jerks When Changing Gear tomobile ttrja3 ki tbeddel tros 7arka 3and tabdil vitesse السيارة ترتجف عند تغيير السرعة حركة عند تبديل الترس à-coups au changement de vitesse choc en changeant Car Jerks When Changing Gear P0730,transmission,متوسط,P0730,mixed_ar_fr_dz
342,Car Jerks When Changing Gear tomobile ttrja3 ki tbeddel tros 7arka 3and tabdil vitesse السيارة ترتجف عند تغيير السرعة حركة عند تبديل الترس à-coups au changement de vitesse choc en changeant Car Jerks When Changing Gear P0730,transmission,متوسط,P0730,mixed_ar_fr_dz
343,Car Jerks When Changing Gear tomobile ttrja3 ki tbeddel tros 7arka 3and tabdil vitesse السيارة ترتجف عند تغيير السرعة حركة عند تبديل الترس à-coups au changement de vitesse choc en changeant Car Jerks When Changing Gear P0730,transmission,متوسط,P0730,mixed_ar_fr_dz
344,Car Jerks When Changing Gear tomobile ttrja3 ki tbeddel tros 7arka 3and tabdil vitesse السيارة ترتجف عند تغيير السرعة حركة عند تبديل الترس à-coups au changement de vitesse choc en changeant Car Jerks When Changing Gear P0730,transmission,متوسط,P0730,mixed_ar_fr_dz
345,Car Jerks When Changing Gear tomobile ttrja3 ki tbeddel tros 7arka 3and tabdil vitesse السيارة ترتجف عند تغيير السرعة حركة عند تبديل الترس à-coups au changement de vitesse choc en changeant Car Jerks When Changing Gear P0730,transmission,متوسط,P0730,mixed_ar_fr_dz
346,Car Jerks When Changing Gear tomobile ttrja3 ki tbeddel tros 7arka 3and tabdil vitesse السيارة ترتجف عند تغيير السرعة حركة عند تبديل الترس à-coups au changement de vitesse choc en changeant Car Jerks When Changing Gear P0730,transmission,متوسط,P0730,mixed_ar_fr_dz
347,Car Jerks When Changing Gear tomobile ttrja3 ki tbeddel tros 7arka 3and tabdil vitesse السيارة ترتجف عند تغيير السرعة حركة عند تبديل الترس à-coups au changement de vitesse choc en changeant Car Jerks When Changing Gear P0730,transmission,متوسط,P0730,mixed_ar_fr_dz
348,Car Jerks When Changing Gear tomobile ttrja3 ki tbeddel tros 7arka 3and tabdil vitesse السيارة ترتجف عند تغيير السرعة حركة عند تبديل الترس à-coups au changement de vitesse choc en changeant Car Jerks When Changing Gear P0730,transmission,متوسط,P0730,mixed_ar_fr_dz
349,Car Jerks When Changing Gear tomobile ttrja3 ki tbeddel tros 7arka 3and tabdil vitesse السيارة ترتجف عند تغيير السرعة حركة عند تبديل الترس à-coups au changement de vitesse choc en changeant Car Jerks When Changing Gear P0730,transmission,متوسط,P0730,mixed_ar_fr_dz
350,Car Jerks When Changing Gear tomobile ttrja3 ki tbeddel tros 7arka 3and tabdil vitesse السيارة ترتجف عند تغيير السرعة حركة عند تبديل الترس à-coups au changement de vitesse choc en changeant Car Jerks When Changing Gear P0730,transmission,متوسط,P0730,mixed_ar_fr_dz
351,Rattling Exhaust Under Car sout ta7at tomobile l'echappement yrdua صوت تحت السيارة طرقعة العادم bruit sous la voiture échappement qui vibre Rattling Exhaust Under Car P0420,échappement,منخفض,P0420,mixed_ar_fr_dz
352,Rattling Exhaust Under Car sout ta7at tomobile l'echappement yrdua صوت تحت السيارة طرقعة العادم bruit sous la voiture échappement qui vibre Rattling Exhaust Under Car P0420,échappement,منخفض,P0420,mixed_ar_fr_dz
353,Rattling Exhaust Under Car sout ta7at tomobile l'echappement yrdua صوت تحت السيارة طرقعة العادم bruit sous la voiture échappement qui vibre Rattling Exhaust Under Car P0420,échappement,منخفض,P0420,mixed_ar_fr_dz
354,Rattling Exhaust Under Car sout ta7at tomobile l'echappement yrdua صوت تحت السيارة طرقعة العادم bruit sous la voiture échappement qui vibre Rattling Exhaust Under Car P0420,échappement,منخفض,P0420,mixed_ar_fr_dz
355,Rattling Exhaust Under Car sout ta7at tomobile l'echappement yrdua صوت تحت السيارة طرقعة العادم bruit sous la voiture échappement qui vibre Rattling Exhaust Under Car P0420,échappement,منخفض,P0420,mixed_ar_fr_dz
356,Rattling Exhaust Under Car sout ta7at tomobile l'echappement yrdua صوت تحت السيارة طرقعة العادم bruit sous la voiture échappement qui vibre Rattling Exhaust Under Car P0420,échappement,منخفض,P0420,mixed_ar_fr_dz
357,Rattling Exhaust Under Car sout ta7at tomobile l'echappement yrdua صوت تحت السيارة طرقعة العادم bruit sous la voiture échappement qui vibre Rattling Exhaust Under Car P0420,échappement,منخفض,P0420,mixed_ar_fr_dz
358,Rattling Exhaust Under Car sout ta7at tomobile l'echappement yrdua صوت تحت السيارة طرقعة العادم bruit sous la voiture échappement qui vibre Rattling Exhaust Under Car P0420,échappement,منخفض,P0420,mixed_ar_fr_dz
359,Rattling Exhaust Under Car sout ta7at tomobile l'echappement yrdua صوت تحت السيارة طرقعة العادم bruit sous la voiture échappement qui vibre Rattling Exhaust Under Car P0420,échappement,منخفض,P0420,mixed_ar_fr_dz
360,Rattling Exhaust Under Car sout ta7at tomobile l'echappement yrdua صوت تحت السيارة طرقعة العادم bruit sous la voiture échappement qui vibre Rattling Exhaust Under Car P0420,échappement,منخفض,P0420,mixed_ar_fr_dz
361,Rattling Exhaust Under Car sout ta7at tomobile l'echappement yrdua صوت تحت السيارة طرقعة العادم bruit sous la voiture échappement qui vibre Rattling Exhaust Under Car P0420,échappement,منخفض,P0420,mixed_ar_fr_dz
362,Rattling Exhaust Under Car sout ta7at tomobile l'echappement yrdua صوت تحت السيارة طرقعة العادم bruit sous la voiture échappement qui vibre Rattling Exhaust Under Car P0420,échappement,منخفض,P0420,mixed_ar_fr_dz
363,Rattling Exhaust Under Car sout ta7at tomobile l'echappement yrdua صوت تحت السيارة طرقعة العادم bruit sous la voiture échappement qui vibre Rattling Exhaust Under Car P0420,échappement,منخفض,P0420,mixed_ar_fr_dz
364,Rattling Exhaust Under Car sout ta7at tomobile l'echappement yrdua صوت تحت السيارة طرقعة العادم bruit sous la voiture échappement qui vibre Rattling Exhaust Under Car P0420,échappement,منخفض,P0420,mixed_ar_fr_dz
365,Rattling Exhaust Under Car sout ta7at tomobile l'echappement yrdua صوت تحت السيارة طرقعة العادم bruit sous la voiture échappement qui vibre Rattling Exhaust Under Car P0420,échappement,منخفض,P0420,mixed_ar_fr_dz
366,Rattling Exhaust Under Car sout ta7at tomobile l'echappement yrdua صوت تحت السيارة طرقعة العادم bruit sous la voiture échappement qui vibre Rattling Exhaust Under Car P0420,échappement,منخفض,P0420,mixed_ar_fr_dz
